transaction_id,timestamp,user_id,amount,merchant_category,country,device_age_days,transactions_last_24h,account_age_days,is_weekend,is_night,chargeback_seen_after_txn,is_fraud
904482,2025-04-26 03:54:00,1427,24.76,marketplace,RU,387.0,2,88.0,1,1,0,0
904483,2025-04-26 04:31:00,1474,2.9,electronics,RU,320.8,4,508.9,1,1,0,0
904484,2025-04-26 05:08:00,1014,21.68,electronics,RU,70.4,1,155.2,1,1,0,0
904485,2025-04-26 05:45:00,1630,8.51,marketplace,RU,162.6,5,136.5,1,1,0,0
904486,2025-04-26 06:22:00,1474,12.32,travel,TR,166.1,2,365.2,1,0,0,0
904487,2025-04-26 06:59:00,1400,77.75,travel,RU,44.1,2,119.7,1,0,1,0
904488,2025-04-26 07:36:00,1292,6.89,travel,RU,139.3,1,438.6,1,0,0,0
904489,2025-04-26 08:13:00,1546,41.07,travel,KZ,275.4,1,453.8,1,0,0,0
904490,2025-04-26 08:50:00,1638,19.96,travel,RU,43.5,2,125.3,1,0,0,0
904491,2025-04-26 09:27:00,1652,16.78,pharmacy,RU,343.0,3,1705.4,1,0,0,0
904492,2025-04-26 10:04:00,1329,13.05,pharmacy,RU,105.6,2,214.7,1,0,0,0
904493,2025-04-26 10:41:00,1425,42.0,grocery,AM,181.6,0,113.4,1,0,0,0
904494,2025-04-26 11:18:00,1215,46.46,grocery,AM,28.1,1,283.6,1,0,0,0
904495,2025-04-26 11:55:00,1185,6.67,games,RU,331.6,1,95.3,1,0,0,0
904496,2025-04-26 12:32:00,1733,88.72,marketplace,RU,40.5,0,19.9,1,0,0,0
904497,2025-04-26 13:09:00,1337,10.83,marketplace,KZ,30.4,2,165.1,1,0,0,0
904498,2025-04-26 13:46:00,1232,44.69,marketplace,RU,62.2,1,221.9,1,0,0,0
904499,2025-04-26 14:23:00,1621,10.88,games,RU,33.6,1,693.0,1,0,0,0
904500,2025-04-26 15:00:00,1592,20.84,electronics,RU,258.0,4,845.7,1,0,0,0
904501,2025-04-26 15:37:00,1230,9.96,grocery,RU,56.2,2,557.4,1,0,0,0
904502,2025-04-26 16:14:00,1148,19.57,pharmacy,RU,42.1,3,514.3,1,0,0,0
904503,2025-04-26 16:51:00,1537,26.29,marketplace,RU,193.6,0,1278.7,1,0,0,0
904504,2025-04-26 17:28:00,1780,11.2,travel,RU,45.2,1,575.6,1,0,0,0
904505,2025-04-26 18:05:00,1126,41.8,grocery,RU,96.4,1,313.1,1,0,0,0
904506,2025-04-26 18:42:00,1203,47.03,pharmacy,RU,42.3,2,22.5,1,0,0,0
904507,2025-04-26 19:19:00,1790,359.76,travel,AM,75.4,0,387.0,1,0,0,0
904508,2025-04-26 19:56:00,1622,72.66,games,RU,380.3,2,689.4,1,0,0,0
904509,2025-04-26 20:33:00,1512,90.81,electronics,RU,182.5,1,990.1,1,0,0,0
904510,2025-04-26 21:10:00,1285,6.41,travel,TR,22.1,1,359.1,1,0,0,0
904511,2025-04-26 21:47:00,1398,5.41,pharmacy,RU,47.9,1,652.1,1,0,0,0
904512,2025-04-26 22:24:00,1160,24.11,marketplace,KZ,207.8,1,329.3,1,0,0,0
904513,2025-04-26 23:01:00,1689,157.3,electronics,AM,51.5,4,1077.1,1,1,0,0
904514,2025-04-26 23:38:00,1426,292.05,pharmacy,RU,287.0,2,680.4,1,1,0,0
904515,2025-04-27 00:15:00,1677,16.97,electronics,RU,30.4,3,1379.1,1,1,0,0
904516,2025-04-27 00:52:00,1746,18.59,pharmacy,RU,43.1,3,14.0,1,1,0,0
904517,2025-04-27 01:29:00,1082,51.39,travel,RU,120.9,3,1159.6,1,1,0,0
904518,2025-04-27 02:06:00,1733,26.38,pharmacy,RU,17.9,3,278.0,1,1,0,0
904519,2025-04-27 02:43:00,1261,26.98,electronics,RU,109.9,4,675.9,1,1,0,0
904520,2025-04-27 03:20:00,1278,55.78,grocery,RU,34.7,4,513.7,1,1,0,0
904521,2025-04-27 03:57:00,1389,362.84,pharmacy,RU,260.7,2,161.5,1,1,0,0
904522,2025-04-27 04:34:00,1252,101.91,grocery,RU,134.0,2,118.0,1,1,0,0
904523,2025-04-27 05:11:00,1289,169.39,games,RU,152.1,0,1732.4,1,1,0,0
904524,2025-04-27 05:48:00,1589,5.99,grocery,RU,408.8,1,72.9,1,1,0,0
904525,2025-04-27 06:25:00,1269,82.87,games,KZ,2.6,3,632.1,1,0,0,0
904526,2025-04-27 07:02:00,1516,13.4,grocery,TR,169.9,1,751.5,1,0,0,0
904527,2025-04-27 07:39:00,1299,142.42,grocery,RU,157.5,3,810.2,1,0,0,0
904528,2025-04-27 08:16:00,1276,106.87,marketplace,TR,278.7,3,206.6,1,0,0,0
904529,2025-04-27 08:53:00,1120,54.24,marketplace,RU,5.9,3,310.3,1,0,0,0
904530,2025-04-27 09:30:00,1734,16.14,travel,KZ,268.4,3,91.8,1,0,0,0
904531,2025-04-27 10:07:00,1101,20.38,travel,RU,15.0,1,267.0,1,0,0,0
904532,2025-04-27 10:44:00,1470,21.92,pharmacy,RU,107.6,2,467.9,1,0,0,0
904533,2025-04-27 11:21:00,1221,62.56,travel,RU,48.6,1,43.0,1,0,0,0
904534,2025-04-27 11:58:00,1839,45.31,grocery,KZ,436.1,3,1650.7,1,0,0,0
904535,2025-04-27 12:35:00,1059,113.07,electronics,RU,21.0,0,1393.8,1,0,0,0
904536,2025-04-27 13:12:00,1361,134.25,games,RU,13.7,1,1321.6,1,0,0,0
904537,2025-04-27 13:49:00,1433,14.72,marketplace,KZ,311.2,3,1077.9,1,0,0,0
904538,2025-04-27 14:26:00,1838,48.31,games,RU,56.1,1,479.4,1,0,0,0
904539,2025-04-27 15:03:00,1130,47.79,games,RU,13.8,2,404.3,1,0,0,0
904540,2025-04-27 15:40:00,1708,28.92,pharmacy,RU,222.3,3,231.2,1,0,0,0
904541,2025-04-27 16:17:00,1057,73.52,grocery,RU,116.1,2,962.4,1,0,0,0
904542,2025-04-27 16:54:00,1246,49.0,games,RU,232.3,2,4.0,1,0,0,0
904543,2025-04-27 17:31:00,1711,18.78,electronics,RU,40.0,1,1044.1,1,0,0,0
904544,2025-04-27 18:08:00,1320,27.72,travel,RU,209.1,4,118.4,1,0,0,0
904545,2025-04-27 18:45:00,1499,23.0,travel,KZ,74.3,2,760.0,1,0,0,0
904546,2025-04-27 19:22:00,1332,16.37,pharmacy,KZ,230.8,1,639.5,1,0,0,0
904547,2025-04-27 19:59:00,1763,29.17,electronics,RU,36.6,1,355.0,1,0,0,0
904548,2025-04-27 20:36:00,1078,9.8,marketplace,RU,3.3,1,73.0,1,0,0,0
904549,2025-04-27 21:13:00,1835,48.25,games,AM,91.3,1,88.5,1,0,0,0
904550,2025-04-27 21:50:00,1198,111.46,travel,TR,34.2,2,405.7,1,0,0,0
904551,2025-04-27 22:27:00,1504,32.96,electronics,AE,4.1,0,706.6,1,0,0,0
904552,2025-04-27 23:04:00,1222,73.83,grocery,RU,4.9,2,475.0,1,1,0,0
904553,2025-04-27 23:41:00,1676,36.23,travel,TR,61.3,0,1207.5,1,1,0,0
904554,2025-04-28 00:18:00,1598,12.55,grocery,RU,148.9,6,306.0,0,1,0,0
904555,2025-04-28 00:55:00,1135,191.78,pharmacy,RU,220.3,5,415.9,0,1,0,0
904556,2025-04-28 01:32:00,1209,3.56,pharmacy,RU,48.1,1,184.5,0,1,0,0
904557,2025-04-28 02:09:00,1593,31.79,games,RU,106.8,1,28.5,0,1,0,0
904558,2025-04-28 02:46:00,1427,15.77,marketplace,RU,74.6,2,370.1,0,1,0,0
904559,2025-04-28 03:23:00,1467,130.78,grocery,RU,234.5,5,107.9,0,1,0,0
904560,2025-04-28 04:00:00,1311,38.26,marketplace,RU,159.1,2,326.0,0,1,0,0
904561,2025-04-28 04:37:00,1574,314.17,travel,RU,108.8,1,213.6,0,1,0,0
904562,2025-04-28 05:14:00,1789,32.54,pharmacy,AM,26.5,1,799.9,0,1,0,0
904563,2025-04-28 05:51:00,1089,15.88,marketplace,KZ,36.2,4,42.5,0,1,0,0
904564,2025-04-28 06:28:00,1589,6.76,grocery,RU,70.7,3,653.9,0,0,0,0
904565,2025-04-28 07:05:00,1795,85.28,marketplace,RU,87.6,3,455.7,0,0,0,0
904566,2025-04-28 07:42:00,1188,14.86,marketplace,RU,386.9,3,631.1,0,0,0,0
904567,2025-04-28 08:19:00,1354,21.59,pharmacy,RU,69.0,0,498.3,0,0,0,0
904568,2025-04-28 08:56:00,1481,95.13,grocery,RU,61.8,1,659.1,0,0,0,0
904569,2025-04-28 09:33:00,1659,81.29,marketplace,KZ,149.3,0,99.1,0,0,0,0
904570,2025-04-28 10:10:00,1584,18.2,electronics,TR,57.0,0,251.8,0,0,0,0
904571,2025-04-28 10:47:00,1842,20.93,grocery,RU,20.6,0,286.1,0,0,0,0
904572,2025-04-28 11:24:00,1473,6.49,games,RU,178.3,0,1080.2,0,0,0,0
904573,2025-04-28 12:01:00,1742,4.95,grocery,RU,69.7,2,1308.3,0,0,0,0
904574,2025-04-28 12:38:00,1441,62.64,games,KZ,46.7,3,66.2,0,0,0,0
904575,2025-04-28 13:15:00,1264,69.17,grocery,RU,257.9,3,575.2,0,0,0,0
904576,2025-04-28 13:52:00,1573,43.44,pharmacy,KZ,191.6,2,27.2,0,0,0,0
904577,2025-04-28 14:29:00,1341,37.28,grocery,RU,241.0,3,135.1,0,0,0,0
904578,2025-04-28 15:06:00,1559,16.68,pharmacy,RU,193.7,1,31.2,0,0,0,0
904579,2025-04-28 15:43:00,1551,118.07,pharmacy,KZ,236.2,3,203.2,0,0,0,0
904580,2025-04-28 16:20:00,1062,6.32,grocery,RU,276.5,1,533.0,0,0,0,0
904581,2025-04-28 16:57:00,1457,20.66,grocery,KZ,52.3,2,132.3,0,0,0,0
904582,2025-04-28 17:34:00,1011,36.4,marketplace,RU,43.1,3,655.8,0,0,0,0
904583,2025-04-28 18:11:00,1348,31.49,travel,RU,587.7,0,878.7,0,0,0,0
904584,2025-04-28 18:48:00,1558,31.44,games,TR,109.3,3,518.1,0,0,0,0
904585,2025-04-28 19:25:00,1555,19.74,electronics,RU,173.6,2,16.5,0,0,0,0
904586,2025-04-28 20:02:00,1087,51.26,travel,RU,82.9,0,30.6,0,0,0,0
904587,2025-04-28 20:39:00,1773,10.55,pharmacy,RU,15.0,0,766.4,0,0,0,0
904588,2025-04-28 21:16:00,1627,27.67,marketplace,RU,308.5,2,347.3,0,0,0,0
904589,2025-04-28 21:53:00,1263,46.47,pharmacy,RU,234.7,1,236.7,0,0,0,0
904590,2025-04-28 22:30:00,1382,23.35,electronics,RU,164.2,1,51.6,0,0,0,0
904591,2025-04-28 23:07:00,1109,31.64,pharmacy,KZ,129.5,1,204.9,0,1,0,0
904592,2025-04-28 23:44:00,1308,38.24,travel,RU,156.6,2,303.6,0,1,0,0
904593,2025-04-29 00:21:00,1574,6.46,travel,RU,109.7,4,273.0,0,1,0,0
904594,2025-04-29 00:58:00,1749,7.02,electronics,KZ,81.7,5,270.3,0,1,0,0
904595,2025-04-29 01:35:00,1501,35.54,marketplace,KZ,357.8,1,410.6,0,1,0,0
904596,2025-04-29 02:12:00,1240,18.22,electronics,RU,92.6,1,144.1,0,1,0,0
904597,2025-04-29 02:49:00,1769,19.24,marketplace,RU,84.8,4,348.9,0,1,0,0
904598,2025-04-29 03:26:00,1462,52.57,marketplace,RU,30.2,0,80.9,0,1,0,0
904599,2025-04-29 04:03:00,1631,12.94,games,AM,181.9,1,197.2,0,1,0,0
904600,2025-04-29 04:40:00,1602,3.59,grocery,RU,168.6,3,1060.2,0,1,0,0
904601,2025-04-29 05:17:00,1337,139.96,games,RU,195.0,4,115.1,0,1,0,0
904602,2025-04-29 05:54:00,1017,93.58,grocery,RU,0.3,2,153.7,0,1,0,0
904603,2025-04-29 06:31:00,1538,92.52,travel,RU,318.9,2,534.0,0,0,0,0
904604,2025-04-29 07:08:00,1758,11.49,grocery,RU,44.5,2,133.7,0,0,0,0
904605,2025-04-29 07:45:00,1733,29.38,pharmacy,RU,263.0,0,326.3,0,0,0,0
904606,2025-04-29 08:22:00,1730,10.06,travel,RU,61.1,0,506.1,0,0,0,0
904607,2025-04-29 08:59:00,1295,29.85,marketplace,RU,259.4,0,439.6,0,0,0,0
904608,2025-04-29 09:36:00,1769,23.03,pharmacy,KZ,81.0,1,586.9,0,0,0,0
904609,2025-04-29 10:13:00,1011,11.94,electronics,RU,118.4,1,55.9,0,0,0,0
904610,2025-04-29 10:50:00,1269,49.55,pharmacy,RU,155.3,0,6.0,0,0,0,0
904611,2025-04-29 11:27:00,1532,24.96,electronics,RU,122.1,1,493.3,0,0,0,0
904612,2025-04-29 12:04:00,1264,148.48,electronics,AE,35.1,1,635.4,0,0,0,0
904613,2025-04-29 12:41:00,1022,34.03,electronics,RU,74.2,0,799.2,0,0,0,0
904614,2025-04-29 13:18:00,1148,3.18,pharmacy,RU,76.7,1,150.4,0,0,0,0
904615,2025-04-29 13:55:00,1796,6.17,marketplace,KZ,26.3,2,107.8,0,0,0,0
904616,2025-04-29 14:32:00,1363,207.7,marketplace,RU,181.8,2,439.5,0,0,0,0
904617,2025-04-29 15:09:00,1142,22.8,games,RU,4.0,4,344.8,0,0,0,0
904618,2025-04-29 15:46:00,1526,39.1,grocery,KZ,26.9,1,451.3,0,0,0,0
904619,2025-04-29 16:23:00,1318,31.78,marketplace,RU,59.8,2,468.1,0,0,0,0
904620,2025-04-29 17:00:00,1334,112.7,travel,AE,607.2,2,609.1,0,0,0,0
904621,2025-04-29 17:37:00,1804,5.66,games,KZ,56.2,2,216.3,0,0,0,0
904622,2025-04-29 18:14:00,1461,104.2,travel,TR,10.0,0,993.5,0,0,0,0
904623,2025-04-29 18:51:00,1067,97.94,electronics,RU,175.4,1,388.7,0,0,0,0
904624,2025-04-29 19:28:00,1800,31.68,electronics,RU,291.6,0,54.5,0,0,0,0
904625,2025-04-29 20:05:00,1003,45.69,games,TR,55.5,3,525.4,0,0,0,0
904626,2025-04-29 20:42:00,1583,22.57,travel,KZ,39.0,4,99.8,0,0,0,0
904627,2025-04-29 21:19:00,1088,6.91,grocery,RU,6.2,2,19.2,0,0,0,0
904628,2025-04-29 21:56:00,1231,53.1,travel,RU,86.7,0,66.2,0,0,1,0
904629,2025-04-29 22:33:00,1838,39.33,travel,RU,147.9,3,174.9,0,0,0,0
904630,2025-04-29 23:10:00,1143,40.07,games,TR,103.8,2,280.7,0,1,0,0
904631,2025-04-29 23:47:00,1825,48.62,travel,RU,127.6,1,256.8,0,1,0,0
904632,2025-04-30 00:24:00,1248,18.29,electronics,RU,109.8,3,146.5,0,1,0,0
904633,2025-04-30 01:01:00,1326,120.78,games,TR,208.9,0,736.6,0,1,0,0
904634,2025-04-30 01:38:00,1796,31.73,marketplace,RU,30.4,2,426.2,0,1,0,0
904635,2025-04-30 02:15:00,1631,51.29,travel,RU,161.0,2,493.8,0,1,0,0
904636,2025-04-30 02:52:00,1250,24.66,games,RU,93.4,1,135.9,0,1,0,0
904637,2025-04-30 03:29:00,1625,81.06,travel,RU,177.1,4,426.7,0,1,0,0
904638,2025-04-30 04:06:00,1405,34.59,electronics,RU,265.7,1,476.1,0,1,0,0
904639,2025-04-30 04:43:00,1084,29.18,marketplace,RU,90.0,0,38.9,0,1,0,0
904640,2025-04-30 05:20:00,1214,93.37,marketplace,RU,36.4,5,305.0,0,1,0,0
904641,2025-04-30 05:57:00,1199,6.68,electronics,TR,13.7,2,435.9,0,1,0,0
904642,2025-04-30 06:34:00,1402,24.48,games,RU,176.7,0,371.4,0,0,0,0
904643,2025-04-30 07:11:00,1755,18.15,marketplace,RU,168.0,3,999.0,0,0,0,0
904644,2025-04-30 07:48:00,1483,44.1,games,RU,237.0,0,81.0,0,0,0,0
904645,2025-04-30 08:25:00,1140,41.86,games,RU,396.7,4,30.8,0,0,0,0
904646,2025-04-30 09:02:00,1516,31.17,marketplace,RU,185.4,0,87.6,0,0,0,0
904647,2025-04-30 09:39:00,1442,16.57,games,TR,59.0,1,109.3,0,0,0,0
904648,2025-04-30 10:16:00,1329,30.83,marketplace,RU,125.6,1,384.4,0,0,0,0
904649,2025-04-30 10:53:00,1207,42.14,grocery,RU,9.4,2,263.2,0,0,0,0
904650,2025-04-30 11:30:00,1605,26.83,games,RU,240.9,4,173.1,0,0,0,0
904651,2025-04-30 12:07:00,1473,85.35,grocery,RU,206.2,1,79.7,0,0,0,0
904652,2025-04-30 12:44:00,1365,54.64,electronics,RU,19.1,2,141.9,0,0,0,0
904653,2025-04-30 13:21:00,1167,32.04,pharmacy,RU,161.5,0,1326.0,0,0,0,0
904654,2025-04-30 13:58:00,1102,3.81,marketplace,KZ,278.7,2,909.5,0,0,0,0
904655,2025-04-30 14:35:00,1183,25.88,marketplace,KZ,488.4,0,177.1,0,0,0,0
904656,2025-04-30 15:12:00,1527,55.54,pharmacy,RU,109.5,1,671.3,0,0,0,0
904657,2025-04-30 15:49:00,1039,24.5,games,RU,124.7,1,630.5,0,0,0,0
904658,2025-04-30 16:26:00,1060,41.39,travel,KZ,102.9,2,113.3,0,0,0,0
904659,2025-04-30 17:03:00,1841,25.74,electronics,RU,19.7,5,831.7,0,0,0,0
904660,2025-04-30 17:40:00,1227,38.83,pharmacy,RU,66.4,2,720.6,0,0,0,0
904661,2025-04-30 18:17:00,1096,111.15,pharmacy,RU,77.6,0,1484.5,0,0,1,0
904662,2025-04-30 18:54:00,1819,63.95,grocery,RU,30.5,4,465.0,0,0,0,0
904663,2025-04-30 19:31:00,1353,9.82,marketplace,RU,106.6,3,208.8,0,0,0,0
904664,2025-04-30 20:08:00,1000,7.08,electronics,RU,215.3,0,1387.0,0,0,0,0
904665,2025-04-30 20:45:00,1354,46.91,pharmacy,RU,470.8,1,27.0,0,0,0,0
904666,2025-04-30 21:22:00,1017,90.11,grocery,KZ,57.6,0,309.7,0,0,0,0
904667,2025-04-30 21:59:00,1258,7.07,electronics,RU,61.3,5,581.5,0,0,0,0
904668,2025-04-30 22:36:00,1803,26.08,games,RU,206.9,2,1774.4,0,0,0,0
904669,2025-04-30 23:13:00,1674,266.64,travel,TR,127.9,4,462.8,0,1,0,0
904670,2025-04-30 23:50:00,1355,24.74,grocery,RU,38.7,7,121.2,0,1,0,0
904671,2025-05-01 00:27:00,1287,305.9,marketplace,RU,51.5,0,487.7,0,1,0,0
904672,2025-05-01 01:04:00,1496,15.01,marketplace,RU,72.9,5,100.2,0,1,0,0
904673,2025-05-01 01:41:00,1531,17.6,electronics,TR,16.9,2,151.4,0,1,0,0
904674,2025-05-01 02:18:00,1645,16.73,games,RU,116.1,3,287.0,0,1,0,0
904675,2025-05-01 02:55:00,1461,9.96,electronics,RU,5.8,2,833.7,0,1,0,0
904676,2025-05-01 03:32:00,1065,6.87,pharmacy,AM,175.8,1,1241.0,0,1,0,0
904677,2025-05-01 04:09:00,1734,25.81,pharmacy,AE,92.4,3,709.1,0,1,0,0
904678,2025-05-01 04:46:00,1285,35.89,pharmacy,TR,169.2,5,385.7,0,1,0,0
904679,2025-05-01 05:23:00,1696,16.53,games,RU,13.3,2,197.5,0,1,0,0
904680,2025-05-01 06:00:00,1689,20.52,grocery,RU,449.2,0,1657.8,0,0,0,0
904681,2025-05-01 06:37:00,1185,115.75,electronics,RU,15.7,4,336.4,0,0,0,0
904682,2025-05-01 07:14:00,1437,75.53,marketplace,RU,97.2,2,1165.0,0,0,0,0
904683,2025-05-01 07:51:00,1637,24.96,games,RU,236.2,1,686.0,0,0,0,0
904684,2025-05-01 08:28:00,1304,46.38,travel,RU,44.0,0,291.0,0,0,0,0
904685,2025-05-01 09:05:00,1673,7.22,marketplace,RU,124.2,2,71.6,0,0,0,0
904686,2025-05-01 09:42:00,1445,40.15,travel,RU,202.9,1,377.5,0,0,0,0
904687,2025-05-01 10:19:00,1781,29.78,marketplace,KZ,111.9,3,467.8,0,0,0,0
904688,2025-05-01 10:56:00,1762,22.49,pharmacy,RU,361.6,0,1449.1,0,0,0,0
904689,2025-05-01 11:33:00,1818,32.44,grocery,RU,39.8,2,127.3,0,0,0,0
904690,2025-05-01 12:10:00,1187,28.05,marketplace,RU,11.5,0,166.3,0,0,0,0
904691,2025-05-01 12:47:00,1626,9.66,marketplace,KZ,121.7,2,29.9,0,0,0,0
904692,2025-05-01 13:24:00,1638,142.85,marketplace,RU,84.8,2,72.2,0,0,0,0
904693,2025-05-01 14:01:00,1382,74.12,games,KZ,243.3,4,312.0,0,0,0,0
904694,2025-05-01 14:38:00,1143,22.22,pharmacy,KZ,150.0,2,4.7,0,0,0,0
904695,2025-05-01 15:15:00,1249,6.46,electronics,RU,256.0,0,337.2,0,0,0,0
904696,2025-05-01 15:52:00,1437,3.45,grocery,RU,205.0,3,468.6,0,0,0,0
904697,2025-05-01 16:29:00,1734,191.37,grocery,RU,173.9,4,1297.3,0,0,0,0
904698,2025-05-01 17:06:00,1778,26.94,electronics,RU,39.0,2,605.1,0,0,0,0
904699,2025-05-01 17:43:00,1778,62.59,marketplace,RU,20.4,3,58.9,0,0,0,0
904700,2025-05-01 18:20:00,1804,13.41,electronics,RU,45.7,2,511.3,0,0,0,0
904701,2025-05-01 18:57:00,1082,23.89,grocery,RU,213.2,2,109.0,0,0,0,0
904702,2025-05-01 19:34:00,1846,25.01,pharmacy,RU,207.8,4,262.0,0,0,0,0
904703,2025-05-01 20:11:00,1471,39.15,electronics,RU,407.9,4,513.7,0,0,0,0
904704,2025-05-01 20:48:00,1084,34.15,games,AE,80.4,1,73.9,0,0,0,0
904705,2025-05-01 21:25:00,1109,13.74,pharmacy,RU,88.6,1,366.2,0,0,0,0
904706,2025-05-01 22:02:00,1216,13.61,games,RU,60.6,5,73.7,0,0,0,0
904707,2025-05-01 22:39:00,1213,29.27,pharmacy,RU,419.6,3,25.6,0,0,0,0
904708,2025-05-01 23:16:00,1094,6.5,grocery,RU,93.2,1,23.5,0,1,0,0
904709,2025-05-01 23:53:00,1325,15.02,electronics,RU,122.6,2,301.4,0,1,0,0
904710,2025-05-02 00:30:00,1464,27.42,travel,RU,27.1,3,146.8,0,1,0,0
904711,2025-05-02 01:07:00,1264,45.05,pharmacy,TR,114.0,1,1036.0,0,1,0,0
904712,2025-05-02 01:44:00,1567,121.89,games,RU,25.5,4,594.5,0,1,0,0
904713,2025-05-02 02:21:00,1608,20.52,pharmacy,RU,96.0,1,337.7,0,1,0,0
904714,2025-05-02 02:58:00,1339,32.54,pharmacy,RU,96.7,3,87.4,0,1,0,0
904715,2025-05-02 03:35:00,1067,5.87,pharmacy,RU,69.6,2,268.2,0,1,0,0
904716,2025-05-02 04:12:00,1264,42.58,games,AE,146.6,1,833.7,0,1,0,0
904717,2025-05-02 04:49:00,1521,13.9,pharmacy,RU,396.7,1,1005.1,0,1,1,0
904718,2025-05-02 05:26:00,1333,23.87,pharmacy,RU,22.5,3,77.8,0,1,0,0
904719,2025-05-02 06:03:00,1494,48.34,grocery,RU,62.8,1,769.8,0,0,0,0
904720,2025-05-02 06:40:00,1716,50.19,electronics,RU,41.8,2,275.8,0,0,0,0
904721,2025-05-02 07:17:00,1669,8.51,marketplace,RU,3.7,1,74.3,0,0,0,0
904722,2025-05-02 07:54:00,1529,64.83,grocery,RU,144.5,4,723.5,0,0,0,0
904723,2025-05-02 08:31:00,1082,30.42,games,RU,75.0,1,1289.1,0,0,0,0
904724,2025-05-02 09:08:00,1634,98.54,pharmacy,RU,608.7,1,69.0,0,0,0,0
904725,2025-05-02 09:45:00,1282,117.39,travel,RU,279.9,1,99.0,0,0,0,0
904726,2025-05-02 10:22:00,1352,133.69,electronics,RU,661.5,1,475.6,0,0,0,0
904727,2025-05-02 10:59:00,1592,8.74,grocery,RU,5.1,2,838.1,0,0,0,0
904728,2025-05-02 11:36:00,1707,45.24,games,RU,24.7,2,526.4,0,0,0,0
904729,2025-05-02 12:13:00,1604,7.62,games,RU,2.3,1,148.8,0,0,0,0
904730,2025-05-02 12:50:00,1256,101.63,pharmacy,RU,305.4,4,319.7,0,0,0,0
904731,2025-05-02 13:27:00,1382,115.51,grocery,RU,38.9,3,1054.7,0,0,0,0
904732,2025-05-02 14:04:00,1307,75.96,travel,RU,31.4,4,696.0,0,0,0,0
904733,2025-05-02 14:41:00,1392,21.5,games,RU,3.3,1,228.8,0,0,0,0
904734,2025-05-02 15:18:00,1642,51.41,marketplace,RU,11.4,1,2500.0,0,0,0,0
904735,2025-05-02 15:55:00,1820,19.16,electronics,RU,81.8,3,297.1,0,0,0,0
904736,2025-05-02 16:32:00,1332,31.89,pharmacy,KZ,102.5,4,109.1,0,0,0,0
904737,2025-05-02 17:09:00,1277,28.99,pharmacy,RU,47.4,5,445.1,0,0,0,0
904738,2025-05-02 17:46:00,1750,5.21,games,KZ,317.9,0,27.8,0,0,0,0
904739,2025-05-02 18:23:00,1127,15.2,grocery,RU,11.5,4,299.2,0,0,0,0
904740,2025-05-02 19:00:00,1332,243.17,grocery,KZ,59.5,2,94.9,0,0,0,0
904741,2025-05-02 19:37:00,1809,29.14,games,RU,539.6,5,818.7,0,0,0,0
904742,2025-05-02 20:14:00,1749,36.39,games,AE,156.8,3,653.9,0,0,0,0
904743,2025-05-02 20:51:00,1688,31.26,games,AM,130.6,1,106.2,0,0,0,0
904744,2025-05-02 21:28:00,1755,21.77,pharmacy,RU,188.1,3,148.0,0,0,0,0
904745,2025-05-02 22:05:00,1201,32.54,travel,KZ,27.4,1,4.1,0,0,0,0
904746,2025-05-02 22:42:00,1049,21.84,electronics,RU,97.6,2,206.2,0,0,0,0
904747,2025-05-02 23:19:00,1728,4.04,marketplace,TR,153.4,4,29.2,0,1,0,0
904748,2025-05-02 23:56:00,1418,63.92,pharmacy,RU,48.4,2,170.5,0,1,0,0
904749,2025-05-03 00:33:00,1214,134.5,games,RU,35.3,3,284.1,1,1,0,0
904750,2025-05-03 01:10:00,1405,11.05,games,RU,140.5,2,1828.2,1,1,0,0
904751,2025-05-03 01:47:00,1703,21.72,pharmacy,AM,574.3,1,140.1,1,1,0,0
904752,2025-05-03 02:24:00,1418,121.51,electronics,TR,211.7,2,42.4,1,1,0,0
904753,2025-05-03 03:01:00,1534,15.73,travel,RU,408.6,7,502.6,1,1,0,0
904754,2025-05-03 03:38:00,1436,44.65,grocery,RU,132.0,1,90.8,1,1,0,0
904755,2025-05-03 04:15:00,1410,1547.24,pharmacy,RU,303.7,3,444.8,1,1,0,0
904756,2025-05-03 04:52:00,1809,55.65,games,RU,94.1,0,312.6,1,1,0,0
904757,2025-05-03 05:29:00,1788,33.51,marketplace,AE,23.0,6,541.0,1,1,0,0
904758,2025-05-03 06:06:00,1360,69.65,electronics,RU,51.2,2,379.8,1,0,0,0
904759,2025-05-03 06:43:00,1687,63.38,travel,RU,96.0,1,395.9,1,0,0,0
904760,2025-05-03 07:20:00,1614,17.36,grocery,RU,159.0,2,1050.6,1,0,1,0
904761,2025-05-03 07:57:00,1110,6.6,marketplace,AE,129.2,1,114.6,1,0,0,0
904762,2025-05-03 08:34:00,1719,53.76,travel,RU,40.2,2,232.1,1,0,0,0
904763,2025-05-03 09:11:00,1599,61.53,grocery,AE,40.4,6,616.3,1,0,0,0
904764,2025-05-03 09:48:00,1727,24.1,games,RU,89.5,0,17.6,1,0,0,0
904765,2025-05-03 10:25:00,1671,138.47,marketplace,RU,167.1,3,665.4,1,0,0,0
904766,2025-05-03 11:02:00,1794,115.61,grocery,RU,191.3,2,342.0,1,0,0,0
904767,2025-05-03 11:39:00,1459,63.25,games,KZ,175.9,1,82.1,1,0,0,0
904768,2025-05-03 12:16:00,1052,24.51,travel,RU,35.0,2,192.8,1,0,0,0
904769,2025-05-03 12:53:00,1234,4.8,grocery,RU,193.9,0,1232.1,1,0,0,0
